0.64	-0.064378
0.642	-0.063255
0.644	-0.061842
0.646	-0.060662
0.648	-0.060104
0.65	-0.060437
0.652	-0.061565
0.654	-0.062544
0.656	-0.062177
0.658	-0.060439
0.66	-0.058278
0.662	-0.056495
0.664	-0.055404
0.666	-0.055038
0.668	-0.055261
0.67	-0.055453
0.672	-0.054762
0.674	-0.052992
0.676	-0.05089
0.678	-0.049443
0.68	-0.049198
0.682	-0.050481
0.684	-0.053199
0.686	-0.056513
0.688	-0.059295
0.69	-0.060679
0.692	-0.060671
0.694	-0.060068
0.696	-0.059703
0.698	-0.060002
0.7	-0.061033
0.702	-0.062627
0.704	-0.064228
0.706	-0.065094
0.708	-0.065052
0.71	-0.064661
0.712	-0.064433
0.714	-0.064397
0.716	-0.064485
0.718	-0.064638
0.72	-0.064485
0.722	-0.063469
0.724	-0.061633
0.726	-0.059758
0.728	-0.058477
0.73	-0.05808
0.732	-0.058693
0.734	-0.059986
0.736	-0.061267
0.738	-0.061718
0.74	-0.060695
0.742	-0.058271
0.744	-0.055268
0.746	-0.052653
0.748	-0.050814
0.75	-0.049578
0.752	-0.048733
0.754	-0.047928
0.756	-0.046376
0.758	-0.043727
0.76	-0.040662
0.762	-0.037942
0.764	-0.035879
0.766	-0.034535
0.768	-0.03362
0.77	-0.032484
0.772	-0.030401
0.774	-0.027102
0.776	-0.023129
0.778	-0.019461
0.78	-0.016852
0.782	-0.015502
0.784	-0.015077
0.786	-0.014938
0.788	-0.014475
0.79	-0.01341
0.792	-0.011944
0.794	-0.010804
0.796	-0.011066
0.798	-0.013332
0.8	-0.01731
0.802	-0.022288
0.804	-0.027261
0.806	-0.03104
0.808	-0.033131
0.81	-0.034288
0.812	-0.035579
0.814	-0.037331
0.816	-0.039415
0.818	-0.041751
0.82	-0.044091
0.822	-0.045738
0.824	-0.046145
0.826	-0.045721
0.828	-0.045399
0.83	-0.045837
0.832	-0.04717
0.834	-0.049135
0.836	-0.051241
0.838	-0.052621
0.84	-0.052448
0.842	-0.05082
0.844	-0.048524
0.846	-0.046178
0.848	-0.044074
0.85	-0.042326
0.852	-0.040869
0.854	-0.039091
0.856	-0.035711
0.858	-0.029912
0.86	-0.022053
0.862	-0.012765
0.864	-0.002319
0.866	0.008981
0.868	0.020812
0.87	0.033256
0.872	0.046803
0.874	0.061442
0.876	0.075761
0.878	0.087808
0.88	0.096382
0.882	0.100943
0.884	0.100994
0.886	0.096231
0.888	0.087305
0.89	0.075532
0.892	0.061506
0.894	0.045018
0.896	0.026395
0.898	0.006564
0.9	-0.013645
0.902	-0.033289
0.904	-0.05121
0.906	-0.066188
0.908	-0.077509
0.91	-0.085731
0.912	-0.092071
0.914	-0.097139
0.916	-0.100835
0.918	-0.10302
0.92	-0.103671
0.922	-0.102628
0.924	-0.099681
0.926	-0.095052
0.928	-0.089545
0.93	-0.084
0.932	-0.07883
0.934	-0.074185
0.936	-0.070028
0.938	-0.065877
0.94	-0.061054
0.942	-0.055556
0.944	-0.050126
0.946	-0.045275
0.948	-0.04108
0.95	-0.037588
0.952	-0.034734
0.954	-0.032132
0.956	-0.029052
0.958	-0.025096
0.96	-0.020959
0.962	-0.017792
0.964	-0.016001
0.966	-0.015237
0.968	-0.015054
0.97	-0.015049
0.972	-0.014777
0.974	-0.013798
0.976	-0.012243
0.978	-0.011021
0.98	-0.01074
0.982	-0.01128
0.984	-0.012267
0.986	-0.013328
0.988	-0.014104
0.99	-0.013991
0.992	-0.012695
0.994	-0.010771
0.996	-0.008998
0.998	-0.007767
1	-0.00703
1.002	-0.006648
1.004	-0.006414
1.006	-0.005837
1.008	-0.004675
1.01	-0.003361
1.012	-0.002396
1.014	-0.001967
1.016	-0.002041
1.018	-0.002283
1.02	-0.002247
1.022	-0.00155
1.024	0.000102
1.026	0.002574
1.028	0.005092
1.03	0.006772
1.032	0.007239
1.034	0.006747
1.036	0.00602
1.038	0.005938
1.04	0.006991
1.042	0.009048
1.044	0.011692
1.046	0.014424
1.048	0.016845
1.05	0.018872
1.052	0.020711
1.054	0.022943
1.056	0.026232
1.058	0.030502
1.06	0.034967
1.062	0.038933
1.064	0.042259
1.066	0.04523
1.068	0.047933
1.07	0.050358
1.072	0.053234
1.074	0.057462
1.076	0.062915
1.078	0.068672
1.08	0.07387
1.082	0.078175
1.084	0.08175
1.086	0.085122
1.088	0.089217
1.09	0.094649
1.092	0.100911
1.094	0.106937
1.096	0.112015
1.098	0.115918
1.1	0.118781
1.102	0.120968
1.104	0.123022
1.106	0.125704
1.108	0.129438
1.11	0.133689
1.112	0.137461
1.114	0.140254
1.116	0.142127
1.118	0.143382
1.12	0.144479
1.122	0.145792
1.124	0.147382
1.126	0.148853
1.128	0.149244
1.13	0.147743
1.132	0.144561
1.134	0.140402
1.136	0.135737
1.138	0.130807
1.14	0.125726
1.142	0.120617
1.144	0.115289
1.146	0.109122
1.148	0.101665
1.15	0.092936
1.152	0.083594
1.154	0.074738
1.156	0.067157
1.158	0.060842
1.16	0.055143
1.162	0.049202
1.164	0.042424
1.166	0.034786
1.168	0.026672
1.17	0.018548
1.172	0.010935
1.174	0.00442
1.176	-0.000872
1.178	-0.005716
1.18	-0.011125
1.182	-0.017581
1.184	-0.024889
1.186	-0.032142
1.188	-0.038228
1.19	-0.042748
1.192	-0.046086
1.194	-0.048755
1.196	-0.05109
1.198	-0.053547
1.2	-0.056722
1.202	-0.060346
1.204	-0.063227
1.206	-0.064654
1.208	-0.064701
1.21	-0.063929
1.212	-0.063244
1.214	-0.063229
1.216	-0.063868
1.218	-0.06487
1.22	-0.06573
1.222	-0.06575
1.224	-0.064416
1.226	-0.061814
1.228	-0.058625
1.23	-0.055735
1.232	-0.05376
1.234	-0.052796
1.236	-0.052283
1.238	-0.05138
1.24	-0.049798
1.242	-0.047762
1.244	-0.045637
1.246	-0.043807
1.248	-0.042428
1.25	-0.0415
1.252	-0.040806
1.254	-0.039816
1.256	-0.038168
1.258	-0.036054
1.26	-0.033964
1.262	-0.032375
1.264	-0.031635
1.266	-0.031886
1.268	-0.032959
1.27	-0.034319
1.272	-0.035352
1.274	-0.035718
1.276	-0.035422
1.278	-0.034717
1.28	-0.033991
1.282	-0.033557
1.284	-0.033513
1.286	-0.033608
1.288	-0.033343
1.29	-0.032618
1.292	-0.031802
1.294	-0.031106
1.296	-0.03058
1.298	-0.030584
1.3	-0.031513
1.302	-0.033048
1.304	-0.034393
1.306	-0.035117
1.308	-0.035177
1.31	-0.034586
1.312	-0.033775
1.314	-0.033334
1.316	-0.033227
1.318	-0.033216
1.32	-0.033135
1.322	-0.032707
1.324	-0.031743
1.326	-0.030222
1.328	-0.028433
1.33	-0.026994
1.332	-0.026248
1.334	-0.026018
1.336	-0.02612
1.338	-0.026282
1.34	-0.025931
1.342	-0.025001
1.344	-0.024063
1.346	-0.02364
1.348	-0.023932
1.35	-0.024942
1.352	-0.02642
1.354	-0.027803
1.356	-0.02867
1.358	-0.029045
1.36	-0.029221
1.362	-0.029615
1.364	-0.030527
1.366	-0.031956
1.368	-0.033592
1.37	-0.034861
1.372	-0.03528
1.374	-0.034889
1.376	-0.034263
1.378	-0.03399
1.38	-0.034271
1.382	-0.035107
1.384	-0.036431
1.386	-0.037943
1.388	-0.039074
1.39	-0.039404
1.392	-0.038994
1.394	-0.038172
1.396	-0.037388
1.398	-0.03712
1.4	-0.037535
1.402	-0.038344
1.404	-0.038924
1.406	-0.03869
1.408	-0.037571
1.41	-0.035997
1.412	-0.034471
1.414	-0.033339
1.416	-0.032752
1.418	-0.032411
1.42	-0.031923
1.422	-0.031326
1.424	-0.030741
1.426	-0.030297
1.428	-0.030326
1.43	-0.031029
1.432	-0.0322
1.434	-0.033546
1.436	-0.034799
1.438	-0.035744
1.44	-0.03639
1.442	-0.036871
1.444	-0.037412
1.446	-0.038313
1.448	-0.039834
1.45	-0.042085
1.452	-0.044845
1.454	-0.047425
1.456	-0.049072
1.458	-0.049696
1.46	-0.049745
1.462	-0.049594
1.464	-0.049516
1.466	-0.049733
1.468	-0.050267
1.47	-0.05075
1.472	-0.050476
1.474	-0.049273
1.476	-0.047817
1.478	-0.04683
1.48	-0.046593
1.482	-0.04705
1.484	-0.047965
1.486	-0.048847
1.488	-0.049007
1.49	-0.048022
1.492	-0.046253
1.494	-0.04471
1.496	-0.044085
1.498	-0.044385
1.5	-0.045656
1.502	-0.047768
1.504	-0.049863
1.506	-0.051224
1.508	-0.051817
1.51	-0.051893
1.512	-0.051785
1.514	-0.051675
1.516	-0.051416
1.518	-0.050983
1.52	-0.050504
1.522	-0.049644
1.524	-0.048024
1.526	-0.045942
1.528	-0.043972
1.53	-0.042483
1.532	-0.041704
1.534	-0.041747
1.536	-0.042448
1.538	-0.043104
1.54	-0.0428
1.542	-0.041522
1.544	-0.040073
1.546	-0.039014
1.548	-0.038614
1.55	-0.038867
1.552	-0.039345
1.554	-0.039407
1.556	-0.038456
1.558	-0.036592
1.56	-0.034706
1.562	-0.033457
1.564	-0.032835
1.566	-0.032554
1.568	-0.032316
1.57	-0.031854
1.572	-0.030722
1.574	-0.028486
1.576	-0.025499
1.578	-0.022674
1.58	-0.020537
1.582	-0.019324
1.584	-0.019171
1.586	-0.019729
1.588	-0.020173
1.59	-0.019781
1.592	-0.018609
1.594	-0.017215
1.596	-0.015966
1.598	-0.015096
1.6	-0.014724
1.602	-0.014558
1.604	-0.013827
1.606	-0.011807
1.608	-0.008618
1.61	-0.005144
1.612	-0.001956
1.614	0.000991
1.616	0.003563
1.618	0.0056
1.62	0.007542
1.622	0.01004
1.624	0.013251
1.626	0.016612
1.628	0.019463
1.63	0.021575
1.632	0.022868
1.634	0.023324
1.636	0.023181
1.638	0.022908
1.64	0.02306
1.642	0.023753
1.644	0.024304
1.646	0.023963
1.648	0.022557
1.65	0.020289
1.652	0.017578
1.654	0.015153
1.656	0.013768
1.658	0.013539
1.66	0.013833
1.662	0.013891
1.664	0.013316
1.666	0.012124
1.668	0.010633
1.67	0.009371
1.672	0.009022
1.674	0.009793
1.676	0.010918
1.678	0.011568
1.68	0.011701
1.682	0.011472
1.684	0.010865
1.686	0.0102
1.688	0.010202
1.69	0.011561
1.692	0.014389
1.694	0.01822
1.696	0.022361
1.698	0.026161
1.7	0.029456
1.702	0.032709
1.704	0.036882
1.706	0.043021
1.708	0.051457
1.71	0.061584
1.712	0.072497
1.714	0.083597
1.716	0.094719
1.718	0.10617
1.72	0.118395
1.722	0.131262
1.724	0.143891
1.726	0.155047
1.728	0.163505
1.73	0.168305
1.732	0.168753
1.734	0.1645
1.736	0.15607
1.738	0.14462
1.74	0.130968
1.742	0.115294
1.744	0.097199
1.746	0.076181
1.748	0.052898
1.75	0.029219
1.752	0.00704
1.754	-0.011996
1.756	-0.026663
1.758	-0.036888
1.76	-0.043672
1.762	-0.048101
1.764	-0.050714
1.766	-0.051663
1.768	-0.050986
1.77	-0.048604
1.772	-0.044193
1.774	-0.037657
1.776	-0.029753
1.778	-0.021769
1.78	-0.014652
1.782	-0.008561
1.784	-0.003017
1.786	0.002643
1.788	0.008919
1.79	0.016082
1.792	0.023919
1.794	0.031513
1.796	0.037834
1.798	0.042317
1.8	0.045015
1.802	0.046653
1.804	0.04816
1.806	0.050198
1.808	0.053053
1.81	0.056557
1.812	0.06006
1.814	0.062895
1.816	0.06486
1.818	0.066075
1.82	0.066976
1.822	0.06836
1.824	0.070798
1.826	0.074024
1.828	0.076986
1.83	0.078782
1.832	0.0793
1.834	0.078829
1.836	0.077943
1.838	0.077497
1.84	0.077902
1.842	0.078683
1.844	0.078976
1.846	0.078274
1.848	0.076632
1.85	0.074375
1.852	0.072016
1.854	0.070261
1.856	0.069607
1.858	0.069785
1.86	0.069829
1.862	0.068845
1.864	0.066578
1.866	0.063288
1.868	0.059473
1.87	0.055777
1.872	0.052894
1.874	0.051218
1.876	0.050511
1.878	0.050035
1.88	0.049131
1.882	0.047808
1.884	0.046492
1.886	0.045612
1.888	0.045712
1.89	0.047207
1.892	0.049844
1.894	0.05278
1.896	0.055388
1.898	0.057698
1.9	0.060064
1.902	0.062855
1.904	0.06648
1.906	0.071276
1.908	0.077107
1.91	0.083141
1.912	0.088348
1.914	0.092386
1.916	0.095477
1.918	0.097874
1.92	0.100296
1.922	0.10382
1.924	0.108848
1.926	0.11476
1.928	0.120423
1.93	0.125049
1.932	0.12864
1.934	0.131631
1.936	0.1345
1.938	0.137754
1.94	0.141907
1.942	0.146974
1.944	0.152006
1.946	0.156007
1.948	0.158989
1.95	0.161394
1.952	0.163529
1.954	0.165914
1.956	0.169133
1.958	0.173203
1.96	0.177441
1.962	0.181002
1.964	0.183365
1.966	0.18449
1.968	0.184722
1.97	0.184622
1.972	0.184853
1.974	0.185767
1.976	0.186838
1.978	0.18679
1.98	0.18471
1.982	0.180694
1.984	0.17516
1.986	0.168501
1.988	0.161385
1.99	0.154502
1.992	0.147996
1.994	0.141297
1.996	0.13372
1.998	0.125199
2	0.116115
2.002	0.106816
2.004	0.097851
2.006	0.089801
2.008	0.082618
2.01	0.075599
2.012	0.067911
2.014	0.059135
2.016	0.049425
2.018	0.039426
2.02	0.030016
2.022	0.021918
2.024	0.015539
2.026	0.010645
2.028	0.006106
2.03	0.00074
2.032	-0.005827
2.034	-0.013282
2.036	-0.020711
2.038	-0.026906
2.04	-0.031246
2.042	-0.034033
2.044	-0.036157
2.046	-0.038438
2.048	-0.041004
2.05	-0.04348
2.052	-0.045626
2.054	-0.047199
2.056	-0.047632
2.058	-0.046757
2.06	-0.045406
2.062	-0.044787
2.064	-0.045416
2.066	-0.046919
2.068	-0.048712
2.07	-0.050259
2.072	-0.050932
2.074	-0.050387
2.076	-0.049109
2.078	-0.048061
2.08	-0.047836
2.082	-0.048484
2.084	-0.04982
2.086	-0.051447
2.088	-0.052803
2.09	-0.053532
2.092	-0.053564
2.094	-0.053092
2.096	-0.052871
2.098	-0.053648
2.1	-0.05527
2.102	-0.057037
2.104	-0.058121
2.106	-0.057809
2.108	-0.056176
2.11	-0.054246
2.112	-0.053175
2.114	-0.053316
2.116	-0.05431
2.118	-0.05556
2.12	-0.056342
2.122	-0.055997
2.124	-0.054312
2.126	-0.051731
2.128	-0.0491
2.13	-0.047189
2.132	-0.046249
2.134	-0.045876
2.136	-0.04541
2.138	-0.04441
2.14	-0.042767
2.142	-0.0407
2.144	-0.038778
2.146	-0.037542
2.148	-0.037031
2.15	-0.036851
2.152	-0.036503
2.154	-0.035616
2.156	-0.034081
2.158	-0.032089
2.16	-0.030006
2.162	-0.028425
2.164	-0.027986
2.166	-0.028741
2.168	-0.030208
2.17	-0.031778
2.172	-0.032782
2.174	-0.032871
2.176	-0.032369
2.178	-0.03205
2.18	-0.032678
2.182	-0.03432
2.184	-0.036244
2.186	-0.037799
2.188	-0.038672
2.19	-0.038627
2.192	-0.037727
2.194	-0.036482
2.196	-0.035603
2.198	-0.035595
2.2	-0.036524
2.202	-0.038129
2.204	-0.039746
2.206	-0.040429
2.208	-0.039789
2.21	-0.038569
2.212	-0.038082
2.214	-0.038958
2.216	-0.040826
2.218	-0.043128
2.22	-0.045379
2.222	-0.046897
2.224	-0.047205
2.226	-0.046621
2.228	-0.046095
2.23	-0.046477
2.232	-0.047905
2.234	-0.049908
2.236	-0.051861
2.238	-0.053117
2.24	-0.053255
2.242	-0.05258
2.244	-0.051938
2.246	-0.052011
2.248	-0.053038
2.25	-0.054869
2.252	-0.057071
2.254	-0.058909
2.256	-0.059534
2.258	-0.058668
2.26	-0.056886
2.262	-0.055165
2.264	-0.054203
2.266	-0.053961
2.268	-0.053861
2.27	-0.053349
2.272	-0.052017
2.274	-0.04976
2.276	-0.04701
2.278	-0.044598
2.28	-0.043535
2.282	-0.044284
2.284	-0.046269
2.286	-0.048532
2.288	-0.050089
2.29	-0.050195
2.292	-0.048953
2.294	-0.047328
2.296	-0.046515
2.298	-0.047105
2.3	-0.048781
2.302	-0.05068
2.304	-0.051923
2.306	-0.051997
2.308	-0.050863
2.31	-0.04884
2.312	-0.046495
2.314	-0.044645
2.316	-0.043937
2.318	-0.044397
2.32	-0.045288
2.322	-0.04542
2.324	-0.044177
2.326	-0.042058
2.328	-0.040102
2.33	-0.039022
2.332	-0.038935
2.334	-0.03953
2.336	-0.040251
2.338	-0.040502
2.34	-0.039927
2.342	-0.038673
2.344	-0.037338
2.346	-0.036643
2.348	-0.036974
2.35	-0.038185
2.352	-0.039813
2.354	-0.041273
2.356	-0.042039
2.358	-0.041906
2.36	-0.041055
2.362	-0.040082
2.364	-0.039796
2.366	-0.040625
2.368	-0.042187
2.37	-0.043661
2.372	-0.044415
2.374	-0.044134
2.376	-0.042909
2.378	-0.041448
2.38	-0.04065
2.382	-0.040725
2.384	-0.041237
2.386	-0.041649
2.388	-0.041414
2.39	-0.040106
2.392	-0.037817
2.394	-0.035196
2.396	-0.03307
2.398	-0.032004
2.4	-0.03193
2.402	-0.0321
2.404	-0.031612
2.406	-0.02996
2.408	-0.026968
2.41	-0.022904
2.412	-0.018768
2.414	-0.015517
2.416	-0.013281
2.418	-0.011708
2.42	-0.010234
2.422	-0.008111
2.424	-0.004897
2.426	-0.000906
2.428	0.003036
2.43	0.006057
2.432	0.007713
2.434	0.008438
2.436	0.008979
2.438	0.00971
2.44	0.011102
2.442	0.013579
2.444	0.016665
2.446	0.019174
2.448	0.020134
2.45	0.019323
2.452	0.017129
2.454	0.014275
2.456	0.011592
2.458	0.009421
2.46	0.007441
2.462	0.005094
2.464	0.001765
2.466	-0.002844
2.468	-0.008299
2.47	-0.013619
2.472	-0.017868
2.474	-0.020668
2.476	-0.022361
2.478	-0.023893
2.48	-0.026144
2.482	-0.029366
2.484	-0.033185
2.486	-0.036699
2.488	-0.039101
2.49	-0.040206
2.492	-0.040302
2.494	-0.040024
2.496	-0.040067
2.498	-0.040984
2.5	-0.043053
2.502	-0.045771
2.504	-0.047924
2.506	-0.048345
2.508	-0.046688
2.51	-0.043658
2.512	-0.040349
2.514	-0.03762
2.516	-0.035739
2.518	-0.034021
2.52	-0.031006
2.522	-0.025281
2.524	-0.016325
2.526	-0.004668
2.528	0.008793
2.53	0.02324
2.532	0.037815
2.534	0.051884
2.536	0.065092
2.538	0.077053
2.54	0.087426
2.542	0.095554
2.544	0.100051
2.546	0.099407
2.548	0.092867
2.55	0.080862
2.552	0.064823
2.554	0.046368
2.556	0.026766
2.558	0.006917
2.56	-0.01292
2.562	-0.032767
2.564	-0.052171
2.566	-0.070512
2.568	-0.087107
2.57	-0.100913
2.572	-0.110915
2.574	-0.116788
2.576	-0.119324
2.578	-0.119878
2.58	-0.119347
2.582	-0.118064
2.584	-0.11608
2.586	-0.113038
2.588	-0.108266
2.59	-0.101405
2.592	-0.092915
2.594	-0.083877
2.596	-0.075174
2.598	-0.067244
2.6	-0.060543
2.602	-0.055057
2.604	-0.049932
2.606	-0.044442
2.608	-0.038598
2.61	-0.033005
2.612	-0.028523
2.614	-0.025737
2.616	-0.024667
2.618	-0.024739
2.62	-0.024848
2.622	-0.023841
2.624	-0.02108
2.626	-0.016731
2.628	-0.011993
2.63	-0.008539
2.632	-0.00728
2.634	-0.008109
2.636	-0.010222
2.638	-0.012239
2.64	-0.013053
2.642	-0.01259
2.644	-0.011581
2.646	-0.010889
2.648	-0.010969
2.65	-0.011787
2.652	-0.012948
2.654	-0.013747
2.656	-0.013448
2.658	-0.011891
2.66	-0.009564
2.662	-0.007285
2.664	-0.005886
2.666	-0.005669
2.668	-0.006468
2.67	-0.007748
2.672	-0.008391
2.674	-0.007514
2.676	-0.005435
2.678	-0.003257
2.68	-0.0019
2.682	-0.001732
2.684	-0.002588
2.686	-0.003781
2.688	-0.004255
2.69	-0.003205
2.692	-0.000778
2.694	0.002234
2.696	0.005237
2.698	0.007932
2.7	0.010083
2.702	0.011689
2.704	0.013257
2.706	0.01555
2.708	0.018783
2.71	0.022318
2.712	0.025371
2.714	0.027789
2.716	0.029787
2.718	0.031515
2.72	0.033366
2.722	0.03615
2.724	0.040705
2.726	0.046992
2.728	0.053593
2.73	0.058919
2.732	0.062571
2.734	0.064907
2.736	0.066653
2.738	0.069083
2.74	0.073086
2.742	0.078379
2.744	0.083999
2.746	0.089167
2.748	0.093527
2.75	0.096899
2.752	0.099509
2.754	0.102233
2.756	0.106062
2.758	0.111303
2.76	0.117203
2.762	0.122616
2.764	0.127037
2.766	0.130582
2.768	0.133537
2.77	0.136556
2.772	0.140428
2.774	0.145444
2.776	0.151201
2.778	0.15671
2.78	0.160917
2.782	0.163179
2.784	0.16334
2.786	0.162024
2.788	0.160646
2.79	0.160168
2.792	0.16032
2.794	0.160193
2.796	0.158949
2.798	0.156168
2.8	0.151724
2.802	0.145756
2.804	0.139053
2.806	0.132766
2.808	0.127488
2.81	0.122887
2.812	0.117972
2.814	0.111724
2.816	0.103641
2.818	0.093801
2.82	0.082803
2.822	0.071683
2.824	0.061454
2.826	0.052472
2.828	0.044177
2.83	0.035459
2.832	0.025493
2.834	0.014407
2.836	0.003118
2.838	-0.007189
2.84	-0.015756
2.842	-0.022862
2.844	-0.029466
2.846	-0.036259
2.848	-0.043121
2.85	-0.049658
2.852	-0.055736
2.854	-0.06105
2.856	-0.065049
2.858	-0.067464
2.86	-0.068698
2.862	-0.069571
2.864	-0.070689
2.866	-0.07239
2.868	-0.074845
2.87	-0.077704
2.872	-0.080033
2.874	-0.081151
2.876	-0.081325
2.878	-0.081351
2.88	-0.081898
2.882	-0.083203
2.884	-0.085028
2.886	-0.086964
2.888	-0.088213
2.89	-0.087733
