2.19	S:	3354	M:	3324	H:	2492	R:	63	L:	29
2.205	S:	3354	M:	3324	H:	2492	R:	63	L:	29
2.22	S:	3356	M:	3519	H:	2491	R:	71	L:	29
2.235	S:	3356	M:	3519	H:	2491	R:	71	L:	29
2.25	S:	3356	M:	3519	H:	2491	R:	71	L:	29
2.265	S:	3356	M:	3519	H:	2491	R:	71	L:	29
2.28	S:	3356	M:	3519	H:	2491	R:	71	L:	29
2.295	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.31	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.325	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.34	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.355	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.37	S:	3374	M:	3492	H:	2482	R:	70	L:	30
2.385	S:	3374	M:	3471	H:	2482	R:	69	L:	30
2.4	S:	3374	M:	3471	H:	2482	R:	69	L:	30
2.415	S:	3374	M:	3471	H:	2460	R:	69	L:	30
2.43	S:	3374	M:	3471	H:	2460	R:	69	L:	30
2.445	S:	3374	M:	3471	H:	2460	R:	69	L:	30
2.46	S:	3374	M:	3396	H:	2460	R:	66	L:	26
2.475	S:	3374	M:	3396	H:	2460	R:	66	L:	26
2.49	S:	3374	M:	3396	H:	2460	R:	66	L:	26
2.505	S:	3374	M:	3396	H:	2429	R:	66	L:	26
2.52	S:	3374	M:	3396	H:	2429	R:	66	L:	26
2.535	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.55	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.565	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.58	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.595	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.61	S:	3374	M:	3303	H:	2429	R:	62	L:	22
2.625	S:	3374	M:	3351	H:	2389	R:	64	L:	19
2.64	S:	3374	M:	3351	H:	2389	R:	64	L:	19
2.655	S:	3374	M:	3351	H:	2389	R:	64	L:	19
2.67	S:	3374	M:	3351	H:	2389	R:	64	L:	19
2.685	S:	3374	M:	3351	H:	2389	R:	64	L:	19
2.7	S:	3374	M:	3468	H:	2348	R:	69	L:	21
2.715	S:	3374	M:	3468	H:	2348	R:	69	L:	21
2.73	S:	3374	M:	3468	H:	2348	R:	69	L:	21
2.745	S:	3374	M:	3468	H:	2348	R:	69	L:	21
2.76	S:	3374	M:	3468	H:	2348	R:	69	L:	21
2.775	S:	3374	M:	3444	H:	2348	R:	68	L:	26
2.79	S:	3374	M:	3444	H:	2348	R:	68	L:	26
2.805	S:	3374	M:	3444	H:	2348	R:	68	L:	26
2.82	S:	3374	M:	3444	H:	2312	R:	68	L:	26
2.835	S:	3374	M:	3444	H:	2312	R:	68	L:	26
2.85	S:	3374	M:	3444	H:	2312	R:	68	L:	26
2.865	S:	3374	M:	3348	H:	2312	R:	64	L:	27
2.88	S:	3374	M:	3348	H:	2312	R:	64	L:	27
2.895	S:	3374	M:	3348	H:	2284	R:	64	L:	27
2.91	S:	3374	M:	3348	H:	2284	R:	64	L:	27
2.925	S:	3374	M:	3348	H:	2284	R:	64	L:	27
2.94	S:	3374	M:	3471	H:	2284	R:	69	L:	27
2.955	S:	3374	M:	3471	H:	2284	R:	69	L:	27
2.97	S:	3374	M:	3471	H:	2284	R:	69	L:	27
2.985	S:	3374	M:	3471	H:	2289	R:	69	L:	27
3	S:	3374	M:	3471	H:	2289	R:	69	L:	27
3.015	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.03	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.045	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.06	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.075	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.09	S:	3374	M:	3231	H:	2289	R:	59	L:	27
3.105	S:	3374	M:	3399	H:	2329	R:	66	L:	26
3.12	S:	3374	M:	3399	H:	2329	R:	66	L:	26
3.135	S:	3374	M:	3399	H:	2329	R:	66	L:	26
3.15	S:	3374	M:	3399	H:	2329	R:	66	L:	26
